"BehaviorSpace results (NetLogo 6.2.0)"
"Flocking.nlogo"
"Baseline"
"05/02/2021 07:27:38:632 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"1","3","1.5","3","1","300","5","35","276","2.8733333333333335","1.682601041971202","93.73881357291233"
"4","3","1.5","3","1","300","5","36","271","2.966666666666667","1.753182131211435","107.99732275191681"
"6","3","1.5","3","1","300","5","34","269","2.3533333333333335","1.8057793477581587","96.05017886538887"
"5","3","1.5","3","1","300","5","36","273","3.006666666666667","1.6731529447771714","103.51960795855648"
"2","3","1.5","3","1","300","5","36","276","2.9066666666666667","1.658853667270423","118.115808289169"
"7","3","1.5","3","1","300","5","36","269","2.7533333333333334","1.680448842076327","100.96325510973263"
"3","3","1.5","3","1","300","5","36","265","3","1.7574333503908781","99.165596655937"
"8","3","1.5","3","1","300","5","37","266","2.8866666666666667","1.6387391886411338","106.69591491997157"
"6","3","1.5","3","1","300","5","35","267","2.3733333333333335","1.769227605742899","96.1252468192696"
"4","3","1.5","3","1","300","5","37","273","3.0533333333333332","1.7564296722304862","107.6819223765653"
"1","3","1.5","3","1","300","5","36","270","2.9","1.6698765358786405","93.49481506715294"
"2","3","1.5","3","1","300","5","37","273","3.013333333333333","1.6487975485880748","117.42806788346628"
"5","3","1.5","3","1","300","5","37","270","2.9266666666666667","1.7238954470884948","103.18773103757233"
"7","3","1.5","3","1","300","5","37","270","2.8133333333333335","1.6651773691430956","100.74437656740939"
"3","3","1.5","3","1","300","5","37","257","2.986666666666667","1.6781725871533917","99.15159730142969"
"4","3","1.5","3","1","300","5","38","269","3.013333333333333","1.7631750428962634","107.48582626444143"
"6","3","1.5","3","1","300","5","36","266","2.493333333333333","1.7297797266596722","95.97252107680585"
"8","3","1.5","3","1","300","5","38","269","3.1133333333333333","1.6694462589648622","106.22155548846823"
"1","3","1.5","3","1","300","5","37","273","2.8933333333333335","1.646618571910467","92.93881120291232"
"2","3","1.5","3","1","300","5","38","267","2.953333333333333","1.660210198900755","116.85337070090064"
"5","3","1.5","3","1","300","5","38","264","2.92","1.6818190967680922","102.71265936063611"
"3","3","1.5","3","1","300","5","38","262","3.04","1.5954139066677473","98.86269794349208"
"7","3","1.5","3","1","300","5","38","274","3.06","1.6817874112277638","100.46890137091577"
"4","3","1.5","3","1","300","5","39","273","3.04","1.7487377382101676","107.36872701525711"
"8","3","1.5","3","1","300","5","39","270","2.92","1.6646094236106252","106.13159247356062"
"6","3","1.5","3","1","300","5","37","264","2.5533333333333332","1.7266068273018278","95.83526215747332"
"1","3","1.5","3","1","300","5","38","274","2.8866666666666667","1.7083651697885633","92.45950547080918"
"2","3","1.5","3","1","300","5","39","271","3.0866666666666664","1.5877638730237755","117.64186032898382"
"3","3","1.5","3","1","300","5","39","268","3.14","1.605453709882668","98.24826109303864"
"7","3","1.5","3","1","300","5","39","273","3.2266666666666666","1.6831966386206125","100.45842231211759"
"4","3","1.5","3","1","300","5","40","266","2.9466666666666668","1.7226467352871104","107.49396380570805"
"8","3","1.5","3","1","300","5","40","268","2.8133333333333335","1.6311750039034423","106.66449730284637"
"5","3","1.5","3","1","300","5","39","271","2.92","1.6453020346244425","102.32083664648977"
"6","3","1.5","3","1","300","5","38","268","2.6666666666666665","1.7476644358005027","95.41783462885098"
"1","3","1.5","3","1","300","5","39","275","2.7466666666666666","1.7317746474714495","92.2469756729265"
"3","3","1.5","3","1","300","5","40","273","3.14","1.6590806457028011","98.12713273539389"
"7","3","1.5","3","1","300","5","40","274","3.1666666666666665","1.6850341598795635","99.94012720254878"
"2","3","1.5","3","1","300","5","40","272","3.1866666666666665","1.5397343386698965","117.31779660188845"
"8","3","1.5","3","1","300","5","41","273","2.8733333333333335","1.6320645786786847","105.7677439172987"
"5","3","1.5","3","1","300","5","40","269","2.953333333333333","1.709294271191657","102.15653167394895"
"6","3","1.5","3","1","300","5","39","268","2.8066666666666666","1.6713469427098306","94.67855517493483"
"4","3","1.5","3","1","300","5","41","274","3.1066666666666665","1.6946582594833655","107.56414013900633"
"1","3","1.5","3","1","300","5","40","271","2.64","1.7649365927442882","93.11456508223146"
"2","3","1.5","3","1","300","5","41","274","3.4466666666666668","1.5849482767365843","118.8177824189644"
"3","3","1.5","3","1","300","5","41","266","2.986666666666667","1.6855074969722939","97.3810991208152"
"8","3","1.5","3","1","300","5","42","272","2.9133333333333336","1.6487074501095464","105.57235395172627"
"7","3","1.5","3","1","300","5","41","281","3.3","1.6690284261299018","99.73425722685003"
"5","3","1.5","3","1","300","5","41","266","2.8933333333333335","1.7384300979280496","102.3321912882436"
"1","3","1.5","3","1","300","5","41","273","2.5933333333333333","1.6972335403966325","93.15754092321316"
"4","3","1.5","3","1","300","5","42","272","3.2333333333333334","1.6559558673163215","107.93604714495233"
"3","3","1.5","3","1","300","5","42","267","2.8533333333333335","1.7275586400924468","97.10634335900555"
"2","3","1.5","3","1","300","5","42","273","3.6866666666666665","1.6355424164220296","119.91196392790108"
"6","3","1.5","3","1","300","5","40","270","2.9","1.6806541120433598","94.26420822962228"
"5","3","1.5","3","1","300","5","42","262","2.76","1.7589512839334853","102.20141162738526"
"8","3","1.5","3","1","300","5","43","275","2.966666666666667","1.6969278227144509","106.55918599908271"
"7","3","1.5","3","1","300","5","42","277","3.4466666666666668","1.6473242473723864","99.44572759226254"
"1","3","1.5","3","1","300","5","42","275","2.6066666666666665","1.6524406747919154","92.83348184898115"
"4","3","1.5","3","1","300","5","43","269","3.56","1.5718958009154347","108.53313204119932"
"3","3","1.5","3","1","300","5","43","263","2.8133333333333335","1.7046567704132998","97.05068351415336"
"6","3","1.5","3","1","300","5","41","271","3.02","1.7252493495204162","94.22768294761264"
"2","3","1.5","3","1","300","5","43","269","3.78","1.6966528187091117","120.51745380267955"
"5","3","1.5","3","1","300","5","43","268","2.7933333333333334","1.7676087212582263","100.98800679349682"
"7","3","1.5","3","1","300","5","43","274","3.566666666666667","1.6735738080422036","99.10404476038681"
"8","3","1.5","3","1","300","5","44","268","2.953333333333333","1.696962208337925","106.7813573677843"
"1","3","1.5","3","1","300","5","43","277","2.7533333333333334","1.6319101370507885","92.89308045326175"
"4","3","1.5","3","1","300","5","44","276","3.6866666666666665","1.570154647451313","108.4825402812725"
"6","3","1.5","3","1","300","5","42","270","2.8866666666666667","1.690578358292429","94.45517762777176"
"3","3","1.5","3","1","300","5","44","269","2.953333333333333","1.7161474677142443","96.99620251167474"
"2","3","1.5","3","1","300","5","44","265","3.52","1.7137465985683074","120.42587966604115"
"5","3","1.5","3","1","300","5","44","270","2.98","1.7143371217245662","100.55571008627433"
"7","3","1.5","3","1","300","5","44","273","3.42","1.6917361377641336","99.21849679909039"
"1","3","1.5","3","1","300","5","44","278","2.9066666666666667","1.6768204870376526","92.35477153255407"
"8","3","1.5","3","1","300","5","45","267","3.006666666666667","1.6709141624245085","106.36040759445001"
"4","3","1.5","3","1","300","5","45","282","3.5533333333333332","1.6009795573319554","109.22398271557763"
"3","3","1.5","3","1","300","5","45","263","2.94","1.7235541830469694","97.05098061962727"
"6","3","1.5","3","1","300","5","43","269","2.8266666666666667","1.6794854085148132","94.8380409878166"
"2","3","1.5","3","1","300","5","45","258","3.34","1.7191395382779464","120.88779589206169"
"7","3","1.5","3","1","300","5","45","271","3.2933333333333334","1.7221539541116258","99.22126168998331"
"5","3","1.5","3","1","300","5","45","274","3.1","1.6858437794244332","100.49492033673268"
"8","3","1.5","3","1","300","5","46","272","3.04","1.6537445877523258","106.54768925647144"
"1","3","1.5","3","1","300","5","45","272","3.013333333333333","1.6706985419436102","91.81960700677516"
"4","3","1.5","3","1","300","5","46","277","3.3733333333333335","1.6739729701300992","109.35134303486356"
"6","3","1.5","3","1","300","5","44","271","2.986666666666667","1.6978574574897884","94.8501097264804"
"2","3","1.5","3","1","300","5","46","263","3.2466666666666666","1.6618674218221745","120.8190510232085"
"5","3","1.5","3","1","300","5","46","272","3.1133333333333333","1.712549583660724","100.64718272351121"
"8","3","1.5","3","1","300","5","47","276","3.06","1.6922121404307344","106.68968720442186"
"1","3","1.5","3","1","300","5","46","268","3.026666666666667","1.6645157867893792","91.29230976310268"
"6","3","1.5","3","1","300","5","45","269","3.1333333333333333","1.649384331490672","94.6757360541028"
"3","3","1.5","3","1","300","5","46","268","3.006666666666667","1.695122935262525","97.19697966365489"
"7","3","1.5","3","1","300","5","46","275","3.42","1.7415847267192013","98.54550141201008"
"4","3","1.5","3","1","300","5","47","274","3.18","1.6847603188197942","110.10980849578756"
"2","3","1.5","3","1","300","5","47","269","3.3466666666666667","1.6268672924792114","120.7033147168673"
"8","3","1.5","3","1","300","5","48","273","2.9","1.6788407435218327","106.82531899043384"
"1","3","1.5","3","1","300","5","47","274","2.966666666666667","1.6334386834504881","91.26229735452948"
"5","3","1.5","3","1","300","5","47","266","3.013333333333333","1.7151188157534685","100.15379597358863"
"3","3","1.5","3","1","300","5","47","267","2.9133333333333336","1.6965475067667575","96.30559149905125"
"6","3","1.5","3","1","300","5","46","270","3.32","1.6477779763412532","94.63779843438269"
"7","3","1.5","3","1","300","5","47","267","3.5533333333333332","1.6919081401446805","98.26920459081487"
"4","3","1.5","3","1","300","5","48","266","3.04","1.7129092773561194","110.4785420915249"
"2","3","1.5","3","1","300","5","48","275","3.5","1.6517630752704604","120.63514738876673"
"8","3","1.5","3","1","300","5","49","265","2.78","1.6449704112335806","107.10453624302775"
"5","3","1.5","3","1","300","5","48","266","2.7666666666666666","1.7282944577475041","100.33196092079272"
"7","3","1.5","3","1","300","5","48","269","3.2533333333333334","1.6557018924973612","98.1312736343896"
"1","3","1.5","3","1","300","5","48","274","2.92","1.6039465640984656","90.77465726943848"
"3","3","1.5","3","1","300","5","48","272","2.84","1.6680206537130666","95.44980861117"
"4","3","1.5","3","1","300","5","49","269","3.08","1.7005958233015193","110.69221215717192"
"2","3","1.5","3","1","300","5","49","277","3.6066666666666665","1.5732822228676655","120.64225577561805"
"6","3","1.5","3","1","300","5","47","267","3.28","1.6637280011520428","94.9688968949859"
"1","3","1.5","3","1","300","5","49","275","2.993333333333333","1.599712046941885","90.46389898541759"
"8","3","1.5","3","1","300","5","50","273","2.8866666666666667","1.609880090507227","107.49107940154387"
"5","3","1.5","3","1","300","5","49","270","2.6733333333333333","1.6651466969173394","100.61138148564862"
"3","3","1.5","3","1","300","5","49","274","2.8666666666666667","1.656306250725001","94.79056399354315"
"7","3","1.5","3","1","300","5","49","278","3.026666666666667","1.6619953390149755","97.97825104000775"
"4","3","1.5","3","1","300","5","50","268","3.08","1.6010497827044667","110.61031704852493"
"2","3","1.5","3","1","300","5","50","280","3.7266666666666666","1.5375712149348608","120.78680550838193"
"6","3","1.5","3","1","300","5","48","268","3.2866666666666666","1.604609248925974","94.48511787495022"
"5","3","1.5","3","1","300","5","50","274","2.6933333333333334","1.6308938298963565","100.33454973470847"
"3","3","1.5","3","1","300","5","50","270","2.8666666666666667","1.6922834123192738","94.94538922955398"
"1","3","1.5","3","1","300","5","50","275","3.066666666666667","1.622550498571195","90.0992710319095"
"8","3","1.5","3","1","300","5","51","275","2.8933333333333335","1.5647431985858147","107.40723659352001"
"7","3","1.5","3","1","300","5","50","280","2.973333333333333","1.612239909119926","97.61207596070929"
"4","3","1.5","3","1","300","5","51","274","3.1933333333333334","1.568785773650893","110.61493534891257"
"2","3","1.5","3","1","300","5","51","279","3.8066666666666666","1.5904999923868435","121.38556394253726"
"6","3","1.5","3","1","300","5","49","271","3.28","1.6297625759185002","94.5602059178738"
"3","3","1.5","3","1","300","5","51","267","2.9466666666666668","1.7294069198624955","94.25237947779576"
"5","3","1.5","3","1","300","5","51","277","2.88","1.6447028192499762","100.0453372394655"
"8","3","1.5","3","1","300","5","52","277","2.96","1.5547213111028602","107.24714057748989"
"7","3","1.5","3","1","300","5","51","279","2.94","1.5678349296676803","97.42659400437645"
"1","3","1.5","3","1","300","5","51","270","3.1533333333333333","1.637266329128206","89.98626874804668"
"4","3","1.5","3","1","300","5","52","283","3.38","1.577217769145245","111.01526332482146"
"6","3","1.5","3","1","300","5","50","271","3.2666666666666666","1.6469580251311253","94.62447378372906"
"3","3","1.5","3","1","300","5","52","269","3.1","1.6882792923597143","93.95434321836514"
"2","3","1.5","3","1","300","5","52","278","3.5933333333333333","1.651813060815403","121.66997593427058"
"8","3","1.5","3","1","300","5","53","276","3.1133333333333333","1.568349648628654","107.16615549472209"
"7","3","1.5","3","1","300","5","52","279","3.066666666666667","1.5244998079700658","96.81000668651009"
"1","3","1.5","3","1","300","5","52","275","3.2133333333333334","1.610704181028637","89.49810566910672"
"5","3","1.5","3","1","300","5","52","274","3.0733333333333333","1.6516079455589376","99.7454336287467"
"4","3","1.5","3","1","300","5","53","275","3.3066666666666666","1.6606357185735363","111.27564713626508"
"6","3","1.5","3","1","300","5","51","273","3.22","1.6299791343145096","94.46272250722835"
"3","3","1.5","3","1","300","5","53","265","3.1266666666666665","1.6414892009772355","93.85161174204435"
"2","3","1.5","3","1","300","5","53","273","3.486666666666667","1.6866871646895802","121.95761840369329"
"1","3","1.5","3","1","300","5","53","278","3.466666666666667","1.540146128307642","89.46177121522129"
"8","3","1.5","3","1","300","5","54","274","3.1333333333333333","1.586958744416279","107.43336112390173"
"7","3","1.5","3","1","300","5","53","283","3.16","1.5464520505589003","96.45831608230965"
"4","3","1.5","3","1","300","5","54","274","3.2533333333333334","1.6617856969739864","111.54638135512677"
"5","3","1.5","3","1","300","5","53","273","3.2333333333333334","1.6044236314622518","100.01935444584134"
"6","3","1.5","3","1","300","5","52","271","3.2933333333333334","1.6590101550183463","94.47033852962939"
"2","3","1.5","3","1","300","5","54","273","3.453333333333333","1.6860790442577633","122.6252370635755"
"3","3","1.5","3","1","300","5","54","270","3.2333333333333334","1.6323504993499829","93.49317017269478"
"1","3","1.5","3","1","300","5","54","284","3.6","1.5116793212187807","89.19057763684506"
"8","3","1.5","3","1","300","5","55","274","3.1733333333333333","1.598182944481233","107.54422105634742"
"7","3","1.5","3","1","300","5","54","284","3.32","1.5129415626831288","96.46582659955426"
"4","3","1.5","3","1","300","5","55","278","3.2533333333333334","1.6331979851190683","111.49127166482674"
"5","3","1.5","3","1","300","5","54","278","3.2133333333333334","1.6245082110710913","100.07616318186875"
"6","3","1.5","3","1","300","5","53","274","3.3266666666666667","1.6372583609524378","94.65111391427759"
"2","3","1.5","3","1","300","5","55","272","3.38","1.669307140776825","123.49195645828345"
"3","3","1.5","3","1","300","5","55","270","3.3","1.5698894138860615","92.913773024151"
"1","3","1.5","3","1","300","5","55","285","3.82","1.5080462394290164","89.28615774664911"
"7","3","1.5","3","1","300","5","55","281","3.48","1.488269676660835","96.45892237394828"
"8","3","1.5","3","1","300","5","56","277","3.2533333333333334","1.5857948498406529","107.85727939227472"
"4","3","1.5","3","1","300","5","56","277","3.32","1.6134140658475131","111.19895532136117"
